extra_trees_bin_nc5.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
0.15,0.68,0.60,0.64,0.28,0.68,0.27
0.20,0.68,0.60,0.64,0.28,0.67,0.27
0.25,0.59,0.65,0.62,0.24,0.68,0.24
0.30,0.57,0.65,0.61,0.22,0.69,0.22
0.35,0.57,0.65,0.61,0.22,0.68,0.22
0.40,0.54,0.65,0.60,0.19,0.68,0.19
0.45,0.54,0.62,0.58,0.17,0.69,0.17
0.50,0.49,0.68,0.58,0.16,0.64,0.16
0.55,0.57,0.70,0.64,0.27,0.71,0.27
0.60,0.51,0.72,0.62,0.24,0.70,0.24
0.65,0.51,0.65,0.58,0.17,0.69,0.16
0.70,0.46,0.68,0.57,0.14,0.67,0.14
0.75,0.43,0.78,0.61,0.22,0.68,0.21
0.80,0.43,0.80,0.62,0.25,0.67,0.24
0.85,0.38,0.80,0.60,0.20,0.67,0.18
0.90,0.35,0.82,0.60,0.20,0.67,0.18
0.95,0.35,0.85,0.61,0.23,0.67,0.21

rf_bin_nc5.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
0.00,1.00,0.00,0.50,0.00,0.76,0.00
0.05,1.00,0.00,0.50,0.00,0.76,0.00
0.10,0.99,0.02,0.51,0.05,0.76,0.01
0.15,0.99,0.05,0.52,0.14,0.76,0.05
0.20,0.99,0.11,0.55,0.21,0.76,0.10
0.25,0.98,0.16,0.57,0.24,0.76,0.13
0.30,0.93,0.22,0.58,0.22,0.76,0.16
0.35,0.91,0.33,0.62,0.29,0.76,0.24
0.40,0.87,0.45,0.66,0.35,0.76,0.32
0.45,0.78,0.55,0.66,0.34,0.76,0.33
0.50,0.67,0.70,0.69,0.37,0.76,0.37
0.55,0.57,0.82,0.69,0.40,0.76,0.39
0.60,0.48,0.91,0.69,0.42,0.76,0.38
0.65,0.37,0.94,0.65,0.37,0.76,0.31
0.70,0.26,0.96,0.61,0.31,0.76,0.22
0.75,0.21,0.98,0.60,0.30,0.76,0.19
0.80,0.20,0.99,0.59,0.31,0.76,0.19
0.85,0.16,0.99,0.58,0.28,0.76,0.16
0.90,0.14,1.00,0.57,0.27,0.76,0.14
0.95,0.10,1.00,0.55,0.23,0.76,0.10

rf_kfold_bin_nc5.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
0.00,1.00,0.00,0.48,0.00,0.69,0.00
0.05,1.00,0.00,0.48,0.00,0.68,0.00
0.10,1.00,0.00,0.48,0.00,0.67,0.00
0.15,1.00,0.05,0.51,0.16,0.69,0.05
0.20,0.97,0.05,0.49,0.06,0.69,0.02
0.25,0.97,0.10,0.52,0.15,0.68,0.07
0.30,0.95,0.17,0.55,0.19,0.70,0.12
0.35,0.92,0.38,0.64,0.35,0.69,0.29
0.40,0.73,0.50,0.61,0.24,0.68,0.23
0.45,0.59,0.55,0.57,0.14,0.65,0.14
0.50,0.49,0.75,0.62,0.25,0.64,0.24
0.55,0.43,0.80,0.62,0.25,0.66,0.24
0.60,0.38,0.82,0.61,0.23,0.71,0.21
0.65,0.30,0.90,0.61,0.25,0.67,0.20
0.70,0.22,0.93,0.58,0.20,0.68,0.15
0.75,0.16,1.00,0.60,0.30,0.68,0.17
0.80,0.14,1.00,0.58,0.27,0.69,0.14
0.85,0.11,1.00,0.57,0.24,0.71,0.11
0.90,0.16,1.00,0.60,0.30,0.69,0.17
0.95,0.03,1.00,0.53,0.12,0.67,0.03

ridge_bin_nc5.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.50,0.00,0.73,0.00
-2.90,1.00,0.00,0.50,0.00,0.73,0.00
-2.80,1.00,0.00,0.50,0.00,0.73,0.00
-2.70,1.00,0.00,0.50,0.00,0.73,0.00
-2.60,1.00,0.00,0.50,0.00,0.73,0.00
-2.50,1.00,0.00,0.50,0.00,0.73,0.00
-2.40,1.00,0.00,0.50,0.00,0.73,0.00
-2.30,1.00,0.00,0.50,0.00,0.73,0.00
-2.20,1.00,0.00,0.50,0.00,0.73,0.00
-2.10,1.00,0.00,0.50,0.00,0.73,0.00
-2.00,1.00,0.00,0.50,0.00,0.73,0.00
-1.90,1.00,0.00,0.50,0.00,0.73,0.00
-1.80,1.00,0.00,0.50,0.00,0.73,0.00
-1.70,1.00,0.00,0.50,0.00,0.73,0.00
-1.60,1.00,0.00,0.50,0.00,0.73,0.00
-1.50,1.00,0.00,0.50,0.00,0.73,0.00
-1.40,1.00,0.00,0.50,0.00,0.73,0.00
-1.30,1.00,0.01,0.50,0.05,0.73,0.01
-1.20,1.00,0.01,0.51,0.07,0.73,0.01
-1.10,1.00,0.02,0.51,0.10,0.73,0.02
-1.00,1.00,0.04,0.52,0.15,0.73,0.04
-0.90,0.99,0.04,0.52,0.12,0.73,0.04
-0.80,0.99,0.06,0.53,0.14,0.73,0.05
-0.70,0.98,0.12,0.55,0.19,0.73,0.10
-0.60,0.96,0.16,0.56,0.21,0.73,0.12
-0.50,0.94,0.26,0.60,0.27,0.73,0.20
-0.40,0.92,0.33,0.62,0.30,0.73,0.24
-0.30,0.85,0.39,0.62,0.28,0.73,0.24
-0.20,0.83,0.46,0.65,0.31,0.73,0.29
-0.10,0.78,0.54,0.66,0.33,0.73,0.32
0.00,0.68,0.61,0.65,0.29,0.73,0.29
0.10,0.61,0.72,0.66,0.33,0.73,0.33
0.20,0.51,0.81,0.66,0.34,0.73,0.33
0.30,0.43,0.87,0.65,0.33,0.73,0.30
0.40,0.34,0.92,0.63,0.32,0.73,0.26
0.50,0.27,0.95,0.61,0.30,0.73,0.22
0.60,0.19,0.97,0.58,0.25,0.73,0.16
0.70,0.12,0.99,0.55,0.22,0.73,0.11
0.80,0.09,0.99,0.54,0.20,0.73,0.09
0.90,0.07,0.99,0.53,0.17,0.73,0.07
1.00,0.06,1.00,0.53,0.17,0.73,0.06
1.10,0.03,1.00,0.52,0.13,0.73,0.03
1.20,0.02,1.00,0.51,0.10,0.73,0.02
1.30,0.01,1.00,0.51,0.07,0.73,0.01
1.40,0.00,1.00,0.50,0.00,0.73,0.00
1.50,0.00,1.00,0.50,0.00,0.73,0.00
1.60,0.00,1.00,0.50,0.00,0.73,0.00
1.70,0.00,1.00,0.50,0.00,0.73,0.00
1.80,0.00,1.00,0.50,0.00,0.73,0.00
1.90,0.00,1.00,0.50,0.00,0.73,0.00
2.00,0.00,1.00,0.50,0.00,0.73,0.00
2.10,0.00,1.00,0.50,0.00,0.73,0.00
2.20,0.00,1.00,0.50,0.00,0.73,0.00
2.30,0.00,1.00,0.50,0.00,0.73,0.00
2.40,0.00,1.00,0.50,0.00,0.73,0.00
2.50,0.00,1.00,0.50,0.00,0.73,0.00
2.60,0.00,1.00,0.50,0.00,0.73,0.00
2.70,0.00,1.00,0.50,0.00,0.73,0.00
2.80,0.00,1.00,0.50,0.00,0.73,0.00
2.90,0.00,1.00,0.50,0.00,0.73,0.00

ridge_kfold_bin_nc5.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.48,0.00,0.68,0.00
-2.90,1.00,0.00,0.48,0.00,0.68,0.00
-2.80,1.00,0.00,0.48,0.00,0.68,0.00
-2.70,1.00,0.00,0.48,0.00,0.68,0.00
-2.60,1.00,0.00,0.48,0.00,0.68,0.00
-2.50,1.00,0.00,0.48,0.00,0.68,0.00
-2.40,1.00,0.00,0.48,0.00,0.68,0.00
-2.30,1.00,0.00,0.48,0.00,0.68,0.00
-2.20,1.00,0.00,0.48,0.00,0.68,0.00
-2.10,1.00,0.00,0.48,0.00,0.68,0.00
-2.00,1.00,0.00,0.48,0.00,0.68,0.00
-1.90,1.00,0.00,0.48,0.00,0.68,0.00
-1.80,1.00,0.00,0.48,0.00,0.68,0.00
-1.70,1.00,0.00,0.48,0.00,0.68,0.00
-1.60,1.00,0.00,0.48,0.00,0.68,0.00
-1.50,1.00,0.00,0.48,0.00,0.68,0.00
-1.40,1.00,0.00,0.48,0.00,0.68,0.00
-1.30,1.00,0.00,0.48,0.00,0.68,0.00
-1.20,1.00,0.00,0.48,0.00,0.68,0.00
-1.10,1.00,0.00,0.48,0.00,0.68,0.00
-1.00,1.00,0.03,0.49,0.11,0.68,0.02
-0.90,1.00,0.05,0.51,0.16,0.68,0.05
-0.80,1.00,0.10,0.53,0.23,0.68,0.10
-0.70,0.97,0.15,0.55,0.21,0.68,0.12
-0.60,0.97,0.17,0.56,0.24,0.68,0.14
-0.50,0.92,0.28,0.58,0.25,0.68,0.19
-0.40,0.92,0.30,0.60,0.28,0.68,0.21
-0.30,0.86,0.42,0.64,0.32,0.68,0.28
-0.20,0.76,0.50,0.62,0.26,0.68,0.25
-0.10,0.62,0.60,0.61,0.22,0.68,0.22
0.00,0.46,0.72,0.60,0.19,0.68,0.19
0.10,0.35,0.75,0.56,0.11,0.68,0.10
0.20,0.30,0.85,0.58,0.18,0.68,0.15
0.30,0.24,0.90,0.58,0.19,0.68,0.15
0.40,0.24,0.93,0.60,0.23,0.68,0.17
0.50,0.19,0.93,0.57,0.17,0.68,0.12
0.60,0.14,0.97,0.57,0.21,0.68,0.11
0.70,0.14,1.00,0.58,0.27,0.68,0.14
0.80,0.11,1.00,0.57,0.24,0.68,0.11
0.90,0.11,1.00,0.57,0.24,0.68,0.11
1.00,0.08,1.00,0.56,0.21,0.68,0.08
1.10,0.05,1.00,0.55,0.17,0.68,0.06
1.20,0.03,1.00,0.53,0.12,0.68,0.03
1.30,0.00,1.00,0.52,0.00,0.68,0.00
1.40,0.00,1.00,0.52,0.00,0.68,0.00
1.50,0.00,1.00,0.52,0.00,0.68,0.00
1.60,0.00,1.00,0.52,0.00,0.68,0.00
1.70,0.00,1.00,0.52,0.00,0.68,0.00
1.80,0.00,1.00,0.52,0.00,0.68,0.00
1.90,0.00,1.00,0.52,0.00,0.68,0.00
2.00,0.00,1.00,0.52,0.00,0.68,0.00
2.10,0.00,1.00,0.52,0.00,0.68,0.00
2.20,0.00,1.00,0.52,0.00,0.68,0.00
2.30,0.00,1.00,0.52,0.00,0.68,0.00
2.40,0.00,1.00,0.52,0.00,0.68,0.00
2.50,0.00,1.00,0.52,0.00,0.68,0.00
2.60,0.00,1.00,0.52,0.00,0.68,0.00
2.70,0.00,1.00,0.52,0.00,0.68,0.00
2.80,0.00,1.00,0.52,0.00,0.68,0.00
2.90,0.00,1.00,0.52,0.00,0.68,0.00

svm_bin_nc5.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.50,0.00,0.76,0.00
-2.90,1.00,0.00,0.50,0.00,0.76,0.00
-2.80,1.00,0.00,0.50,0.00,0.76,0.00
-2.70,1.00,0.00,0.50,0.00,0.76,0.00
-2.60,1.00,0.00,0.50,0.00,0.76,0.00
-2.50,1.00,0.00,0.50,0.00,0.76,0.00
-2.40,1.00,0.00,0.50,0.00,0.76,0.00
-2.30,1.00,0.00,0.50,0.00,0.76,0.00
-2.20,1.00,0.00,0.50,0.00,0.76,0.00
-2.10,1.00,0.00,0.50,0.00,0.76,0.00
-2.00,1.00,0.00,0.50,0.00,0.76,0.00
-1.90,1.00,0.00,0.50,0.00,0.76,0.00
-1.80,1.00,0.00,0.50,0.00,0.76,0.00
-1.70,1.00,0.00,0.50,0.00,0.76,0.00
-1.60,1.00,0.00,0.50,0.00,0.76,0.00
-1.50,1.00,0.00,0.50,0.00,0.76,0.00
-1.40,1.00,0.00,0.50,0.00,0.76,0.00
-1.30,1.00,0.02,0.51,0.09,0.76,0.02
-1.20,1.00,0.03,0.52,0.13,0.76,0.03
-1.10,0.99,0.07,0.53,0.17,0.76,0.06
-1.00,0.98,0.12,0.55,0.19,0.76,0.10
-0.90,0.95,0.19,0.57,0.21,0.76,0.13
-0.80,0.94,0.25,0.60,0.27,0.76,0.20
-0.70,0.92,0.32,0.62,0.30,0.76,0.24
-0.60,0.87,0.36,0.62,0.27,0.76,0.23
-0.50,0.85,0.42,0.64,0.31,0.76,0.28
-0.40,0.83,0.49,0.66,0.34,0.76,0.32
-0.30,0.79,0.56,0.67,0.36,0.76,0.35
-0.20,0.75,0.62,0.68,0.37,0.76,0.37
-0.10,0.73,0.69,0.71,0.42,0.76,0.42
0.00,0.68,0.74,0.71,0.42,0.76,0.42
0.10,0.65,0.78,0.72,0.43,0.76,0.43
0.20,0.62,0.80,0.71,0.43,0.76,0.42
0.30,0.58,0.81,0.70,0.40,0.76,0.39
0.40,0.53,0.83,0.68,0.37,0.76,0.36
0.50,0.51,0.84,0.67,0.37,0.76,0.35
0.60,0.46,0.86,0.66,0.35,0.76,0.32
0.70,0.42,0.89,0.65,0.35,0.76,0.31
0.80,0.36,0.90,0.63,0.31,0.76,0.26
0.90,0.32,0.93,0.62,0.31,0.76,0.25
1.00,0.22,0.95,0.58,0.24,0.76,0.17
1.10,0.13,1.00,0.56,0.26,0.76,0.13
1.20,0.09,1.00,0.54,0.21,0.76,0.09
1.30,0.06,1.00,0.53,0.18,0.76,0.06
1.40,0.06,1.00,0.53,0.17,0.76,0.06
1.50,0.05,1.00,0.53,0.16,0.76,0.05
1.60,0.05,1.00,0.52,0.15,0.76,0.05
1.70,0.05,1.00,0.52,0.15,0.76,0.05
1.80,0.03,1.00,0.52,0.13,0.76,0.03
1.90,0.03,1.00,0.51,0.11,0.76,0.03
2.00,0.02,1.00,0.51,0.10,0.76,0.02
2.10,0.01,1.00,0.51,0.07,0.76,0.01
2.20,0.01,1.00,0.51,0.07,0.76,0.01
2.30,0.00,1.00,0.50,0.00,0.76,0.00
2.40,0.00,1.00,0.50,0.00,0.76,0.00
2.50,0.00,1.00,0.50,0.00,0.76,0.00
2.60,0.00,1.00,0.50,0.00,0.76,0.00
2.70,0.00,1.00,0.50,0.00,0.76,0.00
2.80,0.00,1.00,0.50,0.00,0.76,0.00
2.90,0.00,1.00,0.50,0.00,0.76,0.00

svm_kfold_bin_nc5.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.48,0.00,0.73,0.00
-2.90,1.00,0.00,0.48,0.00,0.73,0.00
-2.80,1.00,0.00,0.48,0.00,0.73,0.00
-2.70,1.00,0.00,0.48,0.00,0.73,0.00
-2.60,1.00,0.00,0.48,0.00,0.73,0.00
-2.50,1.00,0.00,0.48,0.00,0.73,0.00
-2.40,1.00,0.00,0.48,0.00,0.73,0.00
-2.30,1.00,0.00,0.48,0.00,0.73,0.00
-2.20,1.00,0.00,0.48,0.00,0.73,0.00
-2.10,1.00,0.00,0.48,0.00,0.73,0.00
-2.00,1.00,0.00,0.48,0.00,0.73,0.00
-1.90,1.00,0.00,0.48,0.00,0.73,0.00
-1.80,1.00,0.00,0.48,0.00,0.73,0.00
-1.70,1.00,0.00,0.48,0.00,0.73,0.00
-1.60,1.00,0.00,0.48,0.00,0.73,0.00
-1.50,1.00,0.00,0.48,0.00,0.73,0.00
-1.40,1.00,0.00,0.48,0.00,0.73,0.00
-1.30,1.00,0.00,0.48,0.00,0.73,0.00
-1.20,1.00,0.00,0.48,0.00,0.73,0.00
-1.10,1.00,0.00,0.48,0.00,0.73,0.00
-1.00,1.00,0.07,0.52,0.19,0.73,0.07
-0.90,1.00,0.07,0.52,0.19,0.73,0.07
-0.80,0.97,0.10,0.52,0.15,0.73,0.07
-0.70,0.97,0.25,0.60,0.32,0.73,0.22
-0.60,0.92,0.35,0.62,0.32,0.73,0.26
-0.50,0.86,0.40,0.62,0.30,0.73,0.26
-0.40,0.81,0.45,0.62,0.28,0.73,0.26
-0.30,0.70,0.60,0.65,0.30,0.73,0.30
-0.20,0.57,0.68,0.62,0.24,0.73,0.24
-0.10,0.51,0.80,0.66,0.33,0.73,0.32
0.00,0.49,0.85,0.68,0.36,0.73,0.34
0.10,0.49,0.88,0.69,0.39,0.73,0.37
0.20,0.35,0.93,0.65,0.34,0.73,0.28
0.30,0.27,0.95,0.62,0.30,0.73,0.23
0.40,0.24,0.95,0.61,0.28,0.73,0.20
0.50,0.24,0.97,0.62,0.32,0.73,0.22
0.60,0.24,0.97,0.62,0.32,0.73,0.22
0.70,0.22,0.97,0.61,0.30,0.73,0.20
0.80,0.19,1.00,0.61,0.33,0.73,0.20
0.90,0.19,1.00,0.61,0.33,0.73,0.20
1.00,0.14,1.00,0.58,0.27,0.73,0.14
1.10,0.11,1.00,0.57,0.24,0.73,0.11
1.20,0.05,1.00,0.55,0.17,0.73,0.06
1.30,0.03,1.00,0.53,0.12,0.73,0.03
1.40,0.03,1.00,0.53,0.12,0.73,0.03
1.50,0.03,1.00,0.53,0.12,0.73,0.03
1.60,0.00,1.00,0.52,0.00,0.73,0.00
1.70,0.00,1.00,0.52,0.00,0.73,0.00
1.80,0.00,1.00,0.52,0.00,0.73,0.00
1.90,0.00,1.00,0.52,0.00,0.73,0.00
2.00,0.00,1.00,0.52,0.00,0.73,0.00
2.10,0.00,1.00,0.52,0.00,0.73,0.00
2.20,0.00,1.00,0.52,0.00,0.73,0.00
2.30,0.00,1.00,0.52,0.00,0.73,0.00
2.40,0.00,1.00,0.52,0.00,0.73,0.00
2.50,0.00,1.00,0.52,0.00,0.73,0.00
2.60,0.00,1.00,0.52,0.00,0.73,0.00
2.70,0.00,1.00,0.52,0.00,0.73,0.00
2.80,0.00,1.00,0.52,0.00,0.73,0.00
2.90,0.00,1.00,0.52,0.00,0.73,0.00

