extra_trees_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
0.35,0.83,0.72,0.78,0.56,0.92,0.56
0.40,0.83,0.79,0.81,0.63,0.88,0.63
0.45,0.83,0.79,0.81,0.63,0.90,0.63
0.50,0.80,0.79,0.80,0.59,0.90,0.59
0.55,0.70,0.83,0.76,0.53,0.89,0.53
0.60,0.70,0.86,0.78,0.57,0.90,0.56
0.65,0.73,0.86,0.80,0.60,0.88,0.59
0.70,0.77,0.79,0.78,0.56,0.90,0.56
0.75,0.70,0.86,0.78,0.57,0.90,0.56
0.80,0.73,0.90,0.81,0.64,0.89,0.63
0.85,0.67,0.86,0.76,0.54,0.91,0.53
0.90,0.67,0.93,0.80,0.62,0.91,0.59
0.95,0.67,0.97,0.81,0.66,0.91,0.63

rf_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
0.00,1.00,0.00,0.48,0.00,0.94,0.00
0.05,1.00,0.00,0.48,0.00,0.94,0.00
0.10,1.00,0.00,0.48,0.00,0.94,0.00
0.15,1.00,0.07,0.52,0.19,0.94,0.07
0.20,0.98,0.24,0.60,0.32,0.94,0.21
0.25,0.97,0.45,0.70,0.48,0.94,0.41
0.30,0.94,0.65,0.79,0.62,0.94,0.59
0.35,0.92,0.78,0.84,0.70,0.94,0.69
0.40,0.89,0.84,0.86,0.72,0.94,0.72
0.45,0.85,0.91,0.88,0.76,0.94,0.76
0.50,0.80,0.95,0.88,0.77,0.94,0.76
0.55,0.76,0.98,0.87,0.76,0.94,0.75
0.60,0.73,1.00,0.87,0.76,0.94,0.73
0.65,0.71,1.00,0.86,0.74,0.94,0.71
0.70,0.60,1.00,0.81,0.66,0.94,0.61
0.75,0.50,1.00,0.76,0.58,0.94,0.50
0.80,0.36,1.00,0.69,0.48,0.94,0.37
0.85,0.32,1.00,0.67,0.44,0.94,0.33
0.90,0.24,1.00,0.63,0.38,0.94,0.25
0.95,0.13,1.00,0.58,0.26,0.94,0.13

rf_kfold_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
0.00,1.00,0.00,0.51,0.00,0.89,0.00
0.05,1.00,0.00,0.51,0.00,0.90,0.00
0.10,1.00,0.00,0.51,0.00,0.92,0.00
0.15,1.00,0.07,0.54,0.19,0.90,0.07
0.20,0.97,0.21,0.59,0.27,0.89,0.18
0.25,1.00,0.31,0.66,0.43,0.86,0.31
0.30,0.97,0.31,0.64,0.37,0.92,0.28
0.35,0.93,0.52,0.73,0.50,0.89,0.45
0.40,0.87,0.79,0.83,0.66,0.89,0.66
0.45,0.80,0.79,0.80,0.59,0.87,0.59
0.50,0.73,0.86,0.80,0.60,0.90,0.59
0.55,0.73,0.93,0.83,0.68,0.91,0.66
0.60,0.67,0.90,0.78,0.58,0.92,0.56
0.65,0.57,0.97,0.76,0.58,0.91,0.53
0.70,0.50,1.00,0.75,0.57,0.92,0.50
0.75,0.40,0.97,0.68,0.44,0.90,0.36
0.80,0.20,1.00,0.59,0.33,0.93,0.20
0.85,0.13,1.00,0.56,0.27,0.89,0.13
0.90,0.07,1.00,0.53,0.18,0.89,0.07
0.95,0.03,1.00,0.51,0.13,0.91,0.03

ridge_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.48,0.00,0.94,0.00
-2.90,1.00,0.00,0.48,0.00,0.94,0.00
-2.80,1.00,0.00,0.48,0.00,0.94,0.00
-2.70,1.00,0.00,0.48,0.00,0.94,0.00
-2.60,1.00,0.00,0.48,0.00,0.94,0.00
-2.50,1.00,0.00,0.48,0.00,0.94,0.00
-2.40,1.00,0.00,0.48,0.00,0.94,0.00
-2.30,1.00,0.00,0.48,0.00,0.94,0.00
-2.20,1.00,0.00,0.48,0.00,0.94,0.00
-2.10,1.00,0.00,0.48,0.00,0.94,0.00
-2.00,1.00,0.00,0.48,0.00,0.94,0.00
-1.90,1.00,0.01,0.49,0.06,0.94,0.01
-1.80,1.00,0.01,0.49,0.06,0.94,0.01
-1.70,1.00,0.01,0.49,0.06,0.94,0.01
-1.60,1.00,0.01,0.49,0.06,0.94,0.01
-1.50,1.00,0.02,0.49,0.10,0.94,0.02
-1.40,1.00,0.03,0.50,0.13,0.94,0.03
-1.30,1.00,0.04,0.51,0.14,0.94,0.04
-1.20,1.00,0.07,0.52,0.18,0.94,0.06
-1.10,1.00,0.12,0.55,0.25,0.94,0.12
-1.00,1.00,0.14,0.56,0.28,0.94,0.14
-0.90,0.99,0.24,0.60,0.34,0.94,0.22
-0.80,0.98,0.34,0.65,0.41,0.94,0.31
-0.70,0.97,0.45,0.71,0.49,0.94,0.42
-0.60,0.97,0.55,0.75,0.56,0.94,0.50
-0.50,0.95,0.61,0.78,0.59,0.94,0.56
-0.40,0.94,0.71,0.82,0.67,0.94,0.65
-0.30,0.92,0.76,0.84,0.69,0.94,0.68
-0.20,0.91,0.80,0.85,0.71,0.94,0.71
-0.10,0.90,0.83,0.86,0.73,0.94,0.73
0.00,0.87,0.87,0.87,0.74,0.94,0.74
0.10,0.82,0.93,0.87,0.75,0.94,0.75
0.20,0.78,0.94,0.86,0.73,0.94,0.72
0.30,0.73,0.97,0.86,0.73,0.94,0.71
0.40,0.64,0.99,0.82,0.68,0.94,0.64
0.50,0.58,0.99,0.79,0.63,0.94,0.57
0.60,0.52,0.99,0.76,0.59,0.94,0.52
0.70,0.43,0.99,0.72,0.52,0.94,0.43
0.80,0.34,1.00,0.68,0.45,0.94,0.34
0.90,0.26,1.00,0.64,0.39,0.94,0.26
1.00,0.15,1.00,0.59,0.29,0.94,0.16
1.10,0.08,1.00,0.56,0.21,0.94,0.09
1.20,0.05,1.00,0.54,0.16,0.94,0.05
1.30,0.03,1.00,0.53,0.14,0.94,0.04
1.40,0.01,1.00,0.52,0.09,0.94,0.01
1.50,0.01,1.00,0.52,0.09,0.94,0.01
1.60,0.00,1.00,0.52,0.00,0.94,0.00
1.70,0.00,1.00,0.52,0.00,0.94,0.00
1.80,0.00,1.00,0.52,0.00,0.94,0.00
1.90,0.00,1.00,0.52,0.00,0.94,0.00
2.00,0.00,1.00,0.52,0.00,0.94,0.00
2.10,0.00,1.00,0.52,0.00,0.94,0.00
2.20,0.00,1.00,0.52,0.00,0.94,0.00
2.30,0.00,1.00,0.52,0.00,0.94,0.00
2.40,0.00,1.00,0.52,0.00,0.94,0.00
2.50,0.00,1.00,0.52,0.00,0.94,0.00
2.60,0.00,1.00,0.52,0.00,0.94,0.00
2.70,0.00,1.00,0.52,0.00,0.94,0.00
2.80,0.00,1.00,0.52,0.00,0.94,0.00
2.90,0.00,1.00,0.52,0.00,0.94,0.00

ridge_kfold_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.51,0.00,0.90,0.00
-2.90,1.00,0.00,0.51,0.00,0.90,0.00
-2.80,1.00,0.00,0.51,0.00,0.90,0.00
-2.70,1.00,0.00,0.51,0.00,0.90,0.00
-2.60,1.00,0.00,0.51,0.00,0.90,0.00
-2.50,1.00,0.00,0.51,0.00,0.90,0.00
-2.40,1.00,0.00,0.51,0.00,0.90,0.00
-2.30,1.00,0.00,0.51,0.00,0.90,0.00
-2.20,1.00,0.00,0.51,0.00,0.90,0.00
-2.10,1.00,0.00,0.51,0.00,0.90,0.00
-2.00,1.00,0.00,0.51,0.00,0.90,0.00
-1.90,1.00,0.00,0.51,0.00,0.90,0.00
-1.80,1.00,0.00,0.51,0.00,0.90,0.00
-1.70,1.00,0.00,0.51,0.00,0.90,0.00
-1.60,1.00,0.00,0.51,0.00,0.90,0.00
-1.50,1.00,0.00,0.51,0.00,0.90,0.00
-1.40,1.00,0.00,0.51,0.00,0.90,0.00
-1.30,1.00,0.00,0.51,0.00,0.90,0.00
-1.20,1.00,0.03,0.53,0.13,0.90,0.04
-1.10,1.00,0.03,0.53,0.13,0.90,0.04
-1.00,1.00,0.10,0.56,0.24,0.90,0.11
-0.90,1.00,0.17,0.59,0.31,0.90,0.17
-0.80,1.00,0.21,0.61,0.34,0.90,0.21
-0.70,1.00,0.24,0.63,0.37,0.90,0.24
-0.60,1.00,0.28,0.64,0.40,0.90,0.28
-0.50,1.00,0.41,0.71,0.51,0.90,0.42
-0.40,0.97,0.55,0.76,0.57,0.90,0.52
-0.30,0.90,0.59,0.75,0.51,0.90,0.49
-0.20,0.90,0.62,0.76,0.54,0.90,0.52
-0.10,0.80,0.79,0.80,0.59,0.90,0.59
0.00,0.77,0.93,0.85,0.71,0.90,0.70
0.10,0.67,0.93,0.80,0.62,0.90,0.59
0.20,0.63,0.97,0.80,0.63,0.90,0.60
0.30,0.57,1.00,0.78,0.63,0.90,0.56
0.40,0.40,1.00,0.69,0.50,0.90,0.40
0.50,0.23,1.00,0.61,0.36,0.90,0.23
0.60,0.10,1.00,0.54,0.23,0.90,0.10
0.70,0.07,1.00,0.53,0.18,0.90,0.07
0.80,0.03,1.00,0.51,0.13,0.90,0.03
0.90,0.03,1.00,0.51,0.13,0.90,0.03
1.00,0.00,1.00,0.49,0.00,0.90,0.00
1.10,0.00,1.00,0.49,0.00,0.90,0.00
1.20,0.00,1.00,0.49,0.00,0.90,0.00
1.30,0.00,1.00,0.49,0.00,0.90,0.00
1.40,0.00,1.00,0.49,0.00,0.90,0.00
1.50,0.00,1.00,0.49,0.00,0.90,0.00
1.60,0.00,1.00,0.49,0.00,0.90,0.00
1.70,0.00,1.00,0.49,0.00,0.90,0.00
1.80,0.00,1.00,0.49,0.00,0.90,0.00
1.90,0.00,1.00,0.49,0.00,0.90,0.00
2.00,0.00,1.00,0.49,0.00,0.90,0.00
2.10,0.00,1.00,0.49,0.00,0.90,0.00
2.20,0.00,1.00,0.49,0.00,0.90,0.00
2.30,0.00,1.00,0.49,0.00,0.90,0.00
2.40,0.00,1.00,0.49,0.00,0.90,0.00
2.50,0.00,1.00,0.49,0.00,0.90,0.00
2.60,0.00,1.00,0.49,0.00,0.90,0.00
2.70,0.00,1.00,0.49,0.00,0.90,0.00
2.80,0.00,1.00,0.49,0.00,0.90,0.00
2.90,0.00,1.00,0.49,0.00,0.90,0.00

svm_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.48,0.00,0.95,0.00
-2.90,1.00,0.00,0.48,0.00,0.95,0.00
-2.80,1.00,0.00,0.48,0.00,0.95,0.00
-2.70,1.00,0.00,0.48,0.00,0.95,0.00
-2.60,1.00,0.00,0.48,0.00,0.95,0.00
-2.50,1.00,0.00,0.48,0.00,0.95,0.00
-2.40,1.00,0.00,0.48,0.00,0.95,0.00
-2.30,1.00,0.00,0.48,0.00,0.95,0.00
-2.20,1.00,0.00,0.48,0.00,0.95,0.00
-2.10,1.00,0.00,0.48,0.00,0.95,0.00
-2.00,1.00,0.00,0.48,0.00,0.95,0.00
-1.90,1.00,0.00,0.48,0.00,0.95,0.00
-1.80,1.00,0.00,0.48,0.00,0.95,0.00
-1.70,1.00,0.00,0.48,0.00,0.95,0.00
-1.60,1.00,0.00,0.48,0.00,0.95,0.00
-1.50,1.00,0.00,0.48,0.00,0.95,0.00
-1.40,1.00,0.00,0.48,0.00,0.95,0.00
-1.30,1.00,0.01,0.49,0.06,0.95,0.01
-1.20,1.00,0.01,0.49,0.08,0.95,0.01
-1.10,1.00,0.02,0.49,0.10,0.95,0.02
-1.00,1.00,0.07,0.52,0.19,0.95,0.07
-0.90,0.99,0.13,0.55,0.24,0.95,0.12
-0.80,0.99,0.24,0.60,0.34,0.95,0.22
-0.70,0.98,0.37,0.66,0.43,0.95,0.34
-0.60,0.97,0.54,0.75,0.56,0.95,0.50
-0.50,0.95,0.67,0.81,0.64,0.95,0.62
-0.40,0.94,0.75,0.84,0.70,0.95,0.69
-0.30,0.93,0.81,0.87,0.74,0.95,0.74
-0.20,0.90,0.87,0.88,0.76,0.95,0.76
-0.10,0.86,0.93,0.90,0.80,0.95,0.80
0.00,0.84,0.95,0.90,0.80,0.95,0.80
0.10,0.83,0.98,0.91,0.82,0.95,0.82
0.20,0.76,0.99,0.88,0.77,0.95,0.75
0.30,0.76,0.99,0.88,0.78,0.95,0.75
0.40,0.72,0.99,0.86,0.75,0.95,0.72
0.50,0.69,1.00,0.85,0.73,0.95,0.70
0.60,0.66,1.00,0.83,0.71,0.95,0.66
0.70,0.59,1.00,0.80,0.65,0.95,0.59
0.80,0.51,1.00,0.76,0.59,0.95,0.52
0.90,0.43,1.00,0.72,0.53,0.95,0.43
1.00,0.28,1.00,0.65,0.41,0.95,0.29
1.10,0.10,1.00,0.57,0.24,0.95,0.11
1.20,0.05,1.00,0.54,0.16,0.95,0.05
1.30,0.03,1.00,0.53,0.12,0.95,0.03
1.40,0.02,1.00,0.53,0.10,0.95,0.02
1.50,0.01,1.00,0.52,0.09,0.95,0.01
1.60,0.01,1.00,0.52,0.09,0.95,0.01
1.70,0.00,1.00,0.52,0.00,0.95,0.00
1.80,0.00,1.00,0.52,0.00,0.95,0.00
1.90,0.00,1.00,0.52,0.00,0.95,0.00
2.00,0.00,1.00,0.52,0.00,0.95,0.00
2.10,0.00,1.00,0.52,0.00,0.95,0.00
2.20,0.00,1.00,0.52,0.00,0.95,0.00
2.30,0.00,1.00,0.52,0.00,0.95,0.00
2.40,0.00,1.00,0.52,0.00,0.95,0.00
2.50,0.00,1.00,0.52,0.00,0.95,0.00
2.60,0.00,1.00,0.52,0.00,0.95,0.00
2.70,0.00,1.00,0.52,0.00,0.95,0.00
2.80,0.00,1.00,0.52,0.00,0.95,0.00
2.90,0.00,1.00,0.52,0.00,0.95,0.00

svm_kfold_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.51,0.00,0.91,0.00
-2.90,1.00,0.00,0.51,0.00,0.91,0.00
-2.80,1.00,0.00,0.51,0.00,0.91,0.00
-2.70,1.00,0.00,0.51,0.00,0.91,0.00
-2.60,1.00,0.00,0.51,0.00,0.91,0.00
-2.50,1.00,0.00,0.51,0.00,0.91,0.00
-2.40,1.00,0.00,0.51,0.00,0.91,0.00
-2.30,1.00,0.00,0.51,0.00,0.91,0.00
-2.20,1.00,0.00,0.51,0.00,0.91,0.00
-2.10,1.00,0.00,0.51,0.00,0.91,0.00
-2.00,1.00,0.00,0.51,0.00,0.91,0.00
-1.90,1.00,0.00,0.51,0.00,0.91,0.00
-1.80,1.00,0.00,0.51,0.00,0.91,0.00
-1.70,1.00,0.00,0.51,0.00,0.91,0.00
-1.60,1.00,0.00,0.51,0.00,0.91,0.00
-1.50,1.00,0.00,0.51,0.00,0.91,0.00
-1.40,1.00,0.00,0.51,0.00,0.91,0.00
-1.30,1.00,0.00,0.51,0.00,0.91,0.00
-1.20,1.00,0.00,0.51,0.00,0.91,0.00
-1.10,1.00,0.00,0.51,0.00,0.91,0.00
-1.00,1.00,0.00,0.51,0.00,0.91,0.00
-0.90,1.00,0.00,0.51,0.00,0.91,0.00
-0.80,1.00,0.00,0.51,0.00,0.91,0.00
-0.70,1.00,0.03,0.53,0.13,0.91,0.04
-0.60,1.00,0.17,0.59,0.31,0.91,0.17
-0.50,1.00,0.28,0.64,0.40,0.91,0.28
-0.40,1.00,0.41,0.71,0.51,0.91,0.42
-0.30,0.97,0.59,0.78,0.60,0.91,0.56
-0.20,0.83,0.69,0.76,0.53,0.91,0.52
-0.10,0.77,0.86,0.81,0.63,0.91,0.63
0.00,0.67,0.97,0.81,0.66,0.91,0.63
0.10,0.57,1.00,0.78,0.63,0.91,0.56
0.20,0.50,1.00,0.75,0.57,0.91,0.50
0.30,0.40,1.00,0.69,0.50,0.91,0.40
0.40,0.40,1.00,0.69,0.50,0.91,0.40
0.50,0.37,1.00,0.68,0.47,0.91,0.36
0.60,0.33,1.00,0.66,0.44,0.91,0.33
0.70,0.20,1.00,0.59,0.33,0.91,0.20
0.80,0.10,1.00,0.54,0.23,0.91,0.10
0.90,0.10,1.00,0.54,0.23,0.91,0.10
1.00,0.03,1.00,0.51,0.13,0.91,0.03
1.10,0.00,1.00,0.49,0.00,0.91,0.00
1.20,0.00,1.00,0.49,0.00,0.91,0.00
1.30,0.00,1.00,0.49,0.00,0.91,0.00
1.40,0.00,1.00,0.49,0.00,0.91,0.00
1.50,0.00,1.00,0.49,0.00,0.91,0.00
1.60,0.00,1.00,0.49,0.00,0.91,0.00
1.70,0.00,1.00,0.49,0.00,0.91,0.00
1.80,0.00,1.00,0.49,0.00,0.91,0.00
1.90,0.00,1.00,0.49,0.00,0.91,0.00
2.00,0.00,1.00,0.49,0.00,0.91,0.00
2.10,0.00,1.00,0.49,0.00,0.91,0.00
2.20,0.00,1.00,0.49,0.00,0.91,0.00
2.30,0.00,1.00,0.49,0.00,0.91,0.00
2.40,0.00,1.00,0.49,0.00,0.91,0.00
2.50,0.00,1.00,0.49,0.00,0.91,0.00
2.60,0.00,1.00,0.49,0.00,0.91,0.00
2.70,0.00,1.00,0.49,0.00,0.91,0.00
2.80,0.00,1.00,0.49,0.00,0.91,0.00
2.90,0.00,1.00,0.49,0.00,0.91,0.00

