Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: -1.50 ,Senstivity: 0.99 ,Specificity: 0.02 ,Accuracy: 0.51 ,mcc scores: 0.05 ,roc-auc scores: 0.69 ,cohen scores: 0.01 
Threshold: -1.40 ,Senstivity: 0.99 ,Specificity: 0.04 ,Accuracy: 0.52 ,mcc scores: 0.12 ,roc-auc scores: 0.69 ,cohen scores: 0.04 
Threshold: -1.30 ,Senstivity: 0.99 ,Specificity: 0.07 ,Accuracy: 0.53 ,mcc scores: 0.17 ,roc-auc scores: 0.69 ,cohen scores: 0.07 
Threshold: -1.20 ,Senstivity: 0.99 ,Specificity: 0.09 ,Accuracy: 0.54 ,mcc scores: 0.19 ,roc-auc scores: 0.69 ,cohen scores: 0.08 
Threshold: -1.10 ,Senstivity: 0.98 ,Specificity: 0.15 ,Accuracy: 0.56 ,mcc scores: 0.23 ,roc-auc scores: 0.69 ,cohen scores: 0.12 
Threshold: -1.00 ,Senstivity: 0.93 ,Specificity: 0.22 ,Accuracy: 0.58 ,mcc scores: 0.21 ,roc-auc scores: 0.69 ,cohen scores: 0.15 
Threshold: -0.90 ,Senstivity: 0.87 ,Specificity: 0.27 ,Accuracy: 0.57 ,mcc scores: 0.17 ,roc-auc scores: 0.69 ,cohen scores: 0.14 
Threshold: -0.80 ,Senstivity: 0.84 ,Specificity: 0.30 ,Accuracy: 0.57 ,mcc scores: 0.17 ,roc-auc scores: 0.69 ,cohen scores: 0.15 
Threshold: -0.70 ,Senstivity: 0.80 ,Specificity: 0.34 ,Accuracy: 0.57 ,mcc scores: 0.16 ,roc-auc scores: 0.69 ,cohen scores: 0.15 
Threshold: -0.60 ,Senstivity: 0.78 ,Specificity: 0.39 ,Accuracy: 0.58 ,mcc scores: 0.18 ,roc-auc scores: 0.69 ,cohen scores: 0.17 
Threshold: -0.50 ,Senstivity: 0.77 ,Specificity: 0.42 ,Accuracy: 0.60 ,mcc scores: 0.20 ,roc-auc scores: 0.69 ,cohen scores: 0.19 
Threshold: -0.40 ,Senstivity: 0.76 ,Specificity: 0.46 ,Accuracy: 0.61 ,mcc scores: 0.23 ,roc-auc scores: 0.69 ,cohen scores: 0.22 
Threshold: -0.30 ,Senstivity: 0.74 ,Specificity: 0.49 ,Accuracy: 0.62 ,mcc scores: 0.24 ,roc-auc scores: 0.69 ,cohen scores: 0.23 
Threshold: -0.20 ,Senstivity: 0.70 ,Specificity: 0.53 ,Accuracy: 0.62 ,mcc scores: 0.24 ,roc-auc scores: 0.69 ,cohen scores: 0.24 
Threshold: -0.10 ,Senstivity: 0.67 ,Specificity: 0.58 ,Accuracy: 0.62 ,mcc scores: 0.24 ,roc-auc scores: 0.69 ,cohen scores: 0.24 
Threshold: 0.00 ,Senstivity: 0.63 ,Specificity: 0.62 ,Accuracy: 0.62 ,mcc scores: 0.24 ,roc-auc scores: 0.69 ,cohen scores: 0.24 
Threshold: 0.10 ,Senstivity: 0.60 ,Specificity: 0.66 ,Accuracy: 0.63 ,mcc scores: 0.26 ,roc-auc scores: 0.69 ,cohen scores: 0.26 
Threshold: 0.20 ,Senstivity: 0.58 ,Specificity: 0.70 ,Accuracy: 0.64 ,mcc scores: 0.29 ,roc-auc scores: 0.69 ,cohen scores: 0.28 
Threshold: 0.30 ,Senstivity: 0.52 ,Specificity: 0.74 ,Accuracy: 0.63 ,mcc scores: 0.27 ,roc-auc scores: 0.69 ,cohen scores: 0.26 
Threshold: 0.40 ,Senstivity: 0.50 ,Specificity: 0.78 ,Accuracy: 0.64 ,mcc scores: 0.29 ,roc-auc scores: 0.69 ,cohen scores: 0.28 
Threshold: 0.50 ,Senstivity: 0.47 ,Specificity: 0.79 ,Accuracy: 0.63 ,mcc scores: 0.28 ,roc-auc scores: 0.69 ,cohen scores: 0.26 
Threshold: 0.60 ,Senstivity: 0.45 ,Specificity: 0.83 ,Accuracy: 0.64 ,mcc scores: 0.30 ,roc-auc scores: 0.69 ,cohen scores: 0.27 
Threshold: 0.70 ,Senstivity: 0.41 ,Specificity: 0.85 ,Accuracy: 0.63 ,mcc scores: 0.30 ,roc-auc scores: 0.69 ,cohen scores: 0.26 
Threshold: 0.80 ,Senstivity: 0.37 ,Specificity: 0.90 ,Accuracy: 0.63 ,mcc scores: 0.32 ,roc-auc scores: 0.69 ,cohen scores: 0.27 
Threshold: 0.90 ,Senstivity: 0.33 ,Specificity: 0.91 ,Accuracy: 0.62 ,mcc scores: 0.30 ,roc-auc scores: 0.69 ,cohen scores: 0.24 
Threshold: 1.00 ,Senstivity: 0.23 ,Specificity: 0.96 ,Accuracy: 0.60 ,mcc scores: 0.28 ,roc-auc scores: 0.69 ,cohen scores: 0.19 
Threshold: 1.10 ,Senstivity: 0.08 ,Specificity: 0.99 ,Accuracy: 0.54 ,mcc scores: 0.17 ,roc-auc scores: 0.69 ,cohen scores: 0.07 
Threshold: 1.20 ,Senstivity: 0.05 ,Specificity: 0.99 ,Accuracy: 0.52 ,mcc scores: 0.13 ,roc-auc scores: 0.69 ,cohen scores: 0.04 
Threshold: 1.30 ,Senstivity: 0.02 ,Specificity: 1.00 ,Accuracy: 0.51 ,mcc scores: 0.09 ,roc-auc scores: 0.69 ,cohen scores: 0.02 
Threshold: 1.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 1.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 1.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 1.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 1.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 1.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.00 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.69 ,cohen scores: 0.00 
