Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.48 ,mcc scores: 0.00 ,roc-auc scores: 0.95 ,cohen scores: 0.00 
Threshold: -0.90 ,Senstivity: 0.97 ,Specificity: 0.59 ,Accuracy: 0.78 ,mcc scores: 0.61 ,roc-auc scores: 0.95 ,cohen scores: 0.56 
Threshold: -0.80 ,Senstivity: 0.97 ,Specificity: 0.63 ,Accuracy: 0.79 ,mcc scores: 0.63 ,roc-auc scores: 0.95 ,cohen scores: 0.59 
Threshold: -0.70 ,Senstivity: 0.94 ,Specificity: 0.70 ,Accuracy: 0.82 ,mcc scores: 0.66 ,roc-auc scores: 0.95 ,cohen scores: 0.64 
Threshold: -0.60 ,Senstivity: 0.93 ,Specificity: 0.76 ,Accuracy: 0.84 ,mcc scores: 0.69 ,roc-auc scores: 0.95 ,cohen scores: 0.68 
Threshold: -0.50 ,Senstivity: 0.93 ,Specificity: 0.79 ,Accuracy: 0.86 ,mcc scores: 0.72 ,roc-auc scores: 0.95 ,cohen scores: 0.72 
Threshold: -0.40 ,Senstivity: 0.92 ,Specificity: 0.82 ,Accuracy: 0.87 ,mcc scores: 0.75 ,roc-auc scores: 0.95 ,cohen scores: 0.74 
Threshold: -0.30 ,Senstivity: 0.90 ,Specificity: 0.85 ,Accuracy: 0.87 ,mcc scores: 0.75 ,roc-auc scores: 0.95 ,cohen scores: 0.75 
Threshold: -0.20 ,Senstivity: 0.90 ,Specificity: 0.88 ,Accuracy: 0.89 ,mcc scores: 0.78 ,roc-auc scores: 0.95 ,cohen scores: 0.78 
Threshold: -0.10 ,Senstivity: 0.90 ,Specificity: 0.91 ,Accuracy: 0.91 ,mcc scores: 0.81 ,roc-auc scores: 0.95 ,cohen scores: 0.81 
Threshold: 0.00 ,Senstivity: 0.89 ,Specificity: 0.91 ,Accuracy: 0.90 ,mcc scores: 0.80 ,roc-auc scores: 0.95 ,cohen scores: 0.80 
Threshold: 0.10 ,Senstivity: 0.87 ,Specificity: 0.94 ,Accuracy: 0.91 ,mcc scores: 0.82 ,roc-auc scores: 0.95 ,cohen scores: 0.82 
Threshold: 0.20 ,Senstivity: 0.85 ,Specificity: 0.97 ,Accuracy: 0.91 ,mcc scores: 0.83 ,roc-auc scores: 0.95 ,cohen scores: 0.82 
Threshold: 0.30 ,Senstivity: 0.84 ,Specificity: 0.98 ,Accuracy: 0.91 ,mcc scores: 0.83 ,roc-auc scores: 0.95 ,cohen scores: 0.82 
Threshold: 0.40 ,Senstivity: 0.80 ,Specificity: 0.99 ,Accuracy: 0.90 ,mcc scores: 0.81 ,roc-auc scores: 0.95 ,cohen scores: 0.80 
Threshold: 0.50 ,Senstivity: 0.78 ,Specificity: 0.99 ,Accuracy: 0.88 ,mcc scores: 0.78 ,roc-auc scores: 0.95 ,cohen scores: 0.77 
Threshold: 0.60 ,Senstivity: 0.75 ,Specificity: 0.99 ,Accuracy: 0.87 ,mcc scores: 0.76 ,roc-auc scores: 0.95 ,cohen scores: 0.74 
Threshold: 0.70 ,Senstivity: 0.73 ,Specificity: 0.99 ,Accuracy: 0.87 ,mcc scores: 0.76 ,roc-auc scores: 0.95 ,cohen scores: 0.73 
Threshold: 0.80 ,Senstivity: 0.69 ,Specificity: 0.99 ,Accuracy: 0.84 ,mcc scores: 0.72 ,roc-auc scores: 0.95 ,cohen scores: 0.68 
Threshold: 0.90 ,Senstivity: 0.62 ,Specificity: 0.99 ,Accuracy: 0.81 ,mcc scores: 0.66 ,roc-auc scores: 0.95 ,cohen scores: 0.62 
Threshold: 1.00 ,Senstivity: 0.57 ,Specificity: 0.99 ,Accuracy: 0.79 ,mcc scores: 0.63 ,roc-auc scores: 0.95 ,cohen scores: 0.57 
Threshold: 1.10 ,Senstivity: 0.52 ,Specificity: 1.00 ,Accuracy: 0.77 ,mcc scores: 0.60 ,roc-auc scores: 0.95 ,cohen scores: 0.53 
Threshold: 1.20 ,Senstivity: 0.47 ,Specificity: 1.00 ,Accuracy: 0.74 ,mcc scores: 0.56 ,roc-auc scores: 0.95 ,cohen scores: 0.48 
Threshold: 1.30 ,Senstivity: 0.41 ,Specificity: 1.00 ,Accuracy: 0.71 ,mcc scores: 0.51 ,roc-auc scores: 0.95 ,cohen scores: 0.41 
Threshold: 1.40 ,Senstivity: 0.31 ,Specificity: 1.00 ,Accuracy: 0.66 ,mcc scores: 0.43 ,roc-auc scores: 0.95 ,cohen scores: 0.31 
Threshold: 1.50 ,Senstivity: 0.26 ,Specificity: 1.00 ,Accuracy: 0.64 ,mcc scores: 0.39 ,roc-auc scores: 0.95 ,cohen scores: 0.26 
Threshold: 1.60 ,Senstivity: 0.22 ,Specificity: 1.00 ,Accuracy: 0.62 ,mcc scores: 0.35 ,roc-auc scores: 0.95 ,cohen scores: 0.22 
Threshold: 1.70 ,Senstivity: 0.17 ,Specificity: 1.00 ,Accuracy: 0.60 ,mcc scores: 0.31 ,roc-auc scores: 0.95 ,cohen scores: 0.18 
Threshold: 1.80 ,Senstivity: 0.14 ,Specificity: 1.00 ,Accuracy: 0.58 ,mcc scores: 0.28 ,roc-auc scores: 0.95 ,cohen scores: 0.14 
Threshold: 1.90 ,Senstivity: 0.08 ,Specificity: 1.00 ,Accuracy: 0.56 ,mcc scores: 0.21 ,roc-auc scores: 0.95 ,cohen scores: 0.09 
Threshold: 2.00 ,Senstivity: 0.06 ,Specificity: 1.00 ,Accuracy: 0.54 ,mcc scores: 0.17 ,roc-auc scores: 0.95 ,cohen scores: 0.06 
Threshold: 2.10 ,Senstivity: 0.01 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.09 ,roc-auc scores: 0.95 ,cohen scores: 0.01 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.95 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.95 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.95 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.95 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.95 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.95 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.95 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.52 ,mcc scores: 0.00 ,roc-auc scores: 0.95 ,cohen scores: 0.00 
