extra_trees_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
1.50,0.00,1.00,0.53,0.00,0.74,0.00
1.60,0.00,1.00,0.53,0.00,0.74,0.00
1.70,0.00,1.00,0.53,0.00,0.74,0.00
1.80,0.00,1.00,0.53,0.00,0.74,0.00
1.90,0.00,1.00,0.53,0.00,0.74,0.00
2.00,0.00,1.00,0.53,0.00,0.74,0.00
2.10,0.00,1.00,0.53,0.00,0.74,0.00
2.20,0.00,1.00,0.53,0.00,0.74,0.00
2.30,0.00,1.00,0.53,0.00,0.74,0.00
2.40,0.00,1.00,0.53,0.00,0.74,0.00
2.50,0.00,1.00,0.53,0.00,0.74,0.00
2.60,0.00,1.00,0.53,0.00,0.74,0.00
2.70,0.00,1.00,0.53,0.00,0.74,0.00
2.80,0.00,1.00,0.53,0.00,0.74,0.00
2.90,0.00,1.00,0.53,0.00,0.74,0.00

ridge_kfold_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.45,0.00,0.63,0.00
-2.90,1.00,0.00,0.45,0.00,0.63,0.00
-2.80,1.00,0.00,0.45,0.00,0.63,0.00
-2.70,1.00,0.00,0.45,0.00,0.63,0.00
-2.60,1.00,0.00,0.45,0.00,0.63,0.00
-2.50,1.00,0.00,0.45,0.00,0.63,0.00
-2.40,1.00,0.00,0.45,0.00,0.63,0.00
-2.30,1.00,0.00,0.45,0.00,0.63,0.00
-2.20,1.00,0.00,0.45,0.00,0.63,0.00
-2.10,1.00,0.00,0.45,0.00,0.63,0.00
-2.00,1.00,0.00,0.45,0.00,0.63,0.00
-1.90,1.00,0.00,0.45,0.00,0.63,0.00
-1.80,1.00,0.00,0.45,0.00,0.63,0.00
-1.70,1.00,0.00,0.45,0.00,0.63,0.00
-1.60,1.00,0.00,0.45,0.00,0.63,0.00
-1.50,1.00,0.00,0.45,0.00,0.63,0.00
-1.40,1.00,0.00,0.45,0.00,0.63,0.00
-1.30,1.00,0.00,0.45,0.00,0.63,0.00
-1.20,1.00,0.00,0.45,0.00,0.63,0.00
-1.10,1.00,0.00,0.45,0.00,0.63,0.00
-1.00,1.00,0.00,0.45,0.00,0.63,0.00
-0.90,1.00,0.00,0.45,0.00,0.63,0.00
-0.80,1.00,0.00,0.45,0.00,0.63,0.00
-0.70,1.00,0.00,0.45,0.00,0.63,0.00
-0.60,0.96,0.00,0.43,-0.14,0.63,-0.03
-0.50,0.96,0.00,0.43,-0.14,0.63,-0.03
-0.40,0.93,0.12,0.48,0.08,0.63,0.04
-0.30,0.81,0.18,0.47,-0.00,0.63,-0.00
-0.20,0.74,0.36,0.53,0.11,0.63,0.10
-0.10,0.67,0.55,0.60,0.21,0.63,0.21
0.00,0.52,0.76,0.65,0.29,0.63,0.28
0.10,0.41,0.82,0.63,0.25,0.63,0.23
0.20,0.26,0.91,0.62,0.22,0.63,0.18
0.30,0.15,0.94,0.58,0.15,0.63,0.09
0.40,0.07,1.00,0.58,0.21,0.63,0.08
0.50,0.04,1.00,0.57,0.14,0.63,0.04
0.60,0.00,1.00,0.55,0.00,0.63,0.00
0.70,0.00,1.00,0.55,0.00,0.63,0.00
0.80,0.00,1.00,0.55,0.00,0.63,0.00
0.90,0.00,1.00,0.55,0.00,0.63,0.00
1.00,0.00,1.00,0.55,0.00,0.63,0.00
1.10,0.00,1.00,0.55,0.00,0.63,0.00
1.20,0.00,1.00,0.55,0.00,0.63,0.00
1.30,0.00,1.00,0.55,0.00,0.63,0.00
1.40,0.00,1.00,0.55,0.00,0.63,0.00
1.50,0.00,1.00,0.55,0.00,0.63,0.00
1.60,0.00,1.00,0.55,0.00,0.63,0.00
1.70,0.00,1.00,0.55,0.00,0.63,0.00
1.80,0.00,1.00,0.55,0.00,0.63,0.00
1.90,0.00,1.00,0.55,0.00,0.63,0.00
2.00,0.00,1.00,0.55,0.00,0.63,0.00
2.10,0.00,1.00,0.55,0.00,0.63,0.00
2.20,0.00,1.00,0.55,0.00,0.63,0.00
2.30,0.00,1.00,0.55,0.00,0.63,0.00
2.40,0.00,1.00,0.55,0.00,0.63,0.00
2.50,0.00,1.00,0.55,0.00,0.63,0.00
2.60,0.00,1.00,0.55,0.00,0.63,0.00
2.70,0.00,1.00,0.55,0.00,0.63,0.00
2.80,0.00,1.00,0.55,0.00,0.63,0.00
2.90,0.00,1.00,0.55,0.00,0.63,0.00

svm_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.47,0.00,0.74,0.00
-2.90,1.00,0.00,0.47,0.00,0.74,0.00
-2.80,1.00,0.00,0.47,0.00,0.74,0.00
-2.70,1.00,0.00,0.47,0.00,0.74,0.00
-2.60,1.00,0.00,0.47,0.00,0.74,0.00
-2.50,1.00,0.00,0.47,0.00,0.74,0.00
-2.40,1.00,0.00,0.47,0.00,0.74,0.00
-2.30,1.00,0.00,0.47,0.00,0.74,0.00
-2.20,1.00,0.00,0.47,0.00,0.74,0.00
-2.10,1.00,0.00,0.47,0.00,0.74,0.00
-2.00,1.00,0.00,0.47,0.00,0.74,0.00
-1.90,1.00,0.00,0.47,0.00,0.74,0.00
-1.80,1.00,0.00,0.47,0.00,0.74,0.00
-1.70,1.00,0.00,0.47,0.00,0.74,0.00
-1.60,1.00,0.00,0.47,0.00,0.74,0.00
-1.50,1.00,0.00,0.47,0.00,0.74,0.00
-1.40,1.00,0.00,0.47,0.00,0.74,0.00
-1.30,1.00,0.00,0.47,0.00,0.74,0.00
-1.20,1.00,0.00,0.47,0.00,0.74,0.00
-1.10,1.00,0.00,0.47,0.00,0.74,0.00
-1.00,0.97,0.06,0.49,0.08,0.74,0.03
-0.90,0.93,0.18,0.53,0.16,0.74,0.10
-0.80,0.90,0.31,0.59,0.26,0.74,0.21
-0.70,0.84,0.46,0.64,0.32,0.74,0.29
-0.60,0.76,0.54,0.64,0.30,0.74,0.29
-0.50,0.67,0.64,0.65,0.31,0.74,0.31
-0.40,0.61,0.72,0.67,0.33,0.74,0.33
-0.30,0.56,0.76,0.67,0.33,0.74,0.32
-0.20,0.52,0.79,0.66,0.32,0.74,0.31
-0.10,0.50,0.84,0.68,0.36,0.74,0.34
0.00,0.45,0.89,0.68,0.38,0.74,0.35
0.10,0.39,0.94,0.68,0.40,0.74,0.34
0.20,0.38,0.95,0.68,0.40,0.74,0.34
0.30,0.34,0.95,0.66,0.37,0.74,0.30
0.40,0.31,0.97,0.66,0.38,0.74,0.29
0.50,0.28,0.98,0.65,0.37,0.74,0.27
0.60,0.24,0.98,0.63,0.33,0.74,0.23
0.70,0.23,0.99,0.63,0.34,0.74,0.23
0.80,0.21,1.00,0.63,0.35,0.74,0.22
0.90,0.14,1.00,0.59,0.28,0.74,0.15
1.00,0.08,1.00,0.56,0.21,0.74,0.08
1.10,0.03,1.00,0.54,0.14,0.74,0.04
1.20,0.02,1.00,0.54,0.11,0.74,0.02
1.30,0.01,1.00,0.53,0.09,0.74,0.01
1.40,0.00,1.00,0.53,0.00,0.74,0.00
1.50,0.00,1.00,0.53,0.00,0.74,0.00
1.60,0.00,1.00,0.53,0.00,0.74,0.00
1.70,0.00,1.00,0.53,0.00,0.74,0.00
1.80,0.00,1.00,0.53,0.00,0.74,0.00
1.90,0.00,1.00,0.53,0.00,0.74,0.00
2.00,0.00,1.00,0.53,0.00,0.74,0.00
2.10,0.00,1.00,0.53,0.00,0.74,0.00
2.20,0.00,1.00,0.53,0.00,0.74,0.00
2.30,0.00,1.00,0.53,0.00,0.74,0.00
2.40,0.00,1.00,0.53,0.00,0.74,0.00
2.50,0.00,1.00,0.53,0.00,0.74,0.00
2.60,0.00,1.00,0.53,0.00,0.74,0.00
2.70,0.00,1.00,0.53,0.00,0.74,0.00
2.80,0.00,1.00,0.53,0.00,0.74,0.00
2.90,0.00,1.00,0.53,0.00,0.74,0.00

svm_kfold_bin_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.45,0.00,0.69,0.00
-2.90,1.00,0.00,0.45,0.00,0.69,0.00
-2.80,1.00,0.00,0.45,0.00,0.69,0.00
-2.70,1.00,0.00,0.45,0.00,0.69,0.00
-2.60,1.00,0.00,0.45,0.00,0.69,0.00
-2.50,1.00,0.00,0.45,0.00,0.69,0.00
-2.40,1.00,0.00,0.45,0.00,0.69,0.00
-2.30,1.00,0.00,0.45,0.00,0.69,0.00
-2.20,1.00,0.00,0.45,0.00,0.69,0.00
-2.10,1.00,0.00,0.45,0.00,0.69,0.00
-2.00,1.00,0.00,0.45,0.00,0.69,0.00
-1.90,1.00,0.00,0.45,0.00,0.69,0.00
-1.80,1.00,0.00,0.45,0.00,0.69,0.00
-1.70,1.00,0.00,0.45,0.00,0.69,0.00
-1.60,1.00,0.00,0.45,0.00,0.69,0.00
-1.50,1.00,0.00,0.45,0.00,0.69,0.00
-1.40,1.00,0.00,0.45,0.00,0.69,0.00
-1.30,1.00,0.00,0.45,0.00,0.69,0.00
-1.20,1.00,0.00,0.45,0.00,0.69,0.00
-1.10,1.00,0.00,0.45,0.00,0.69,0.00
-1.00,1.00,0.00,0.45,0.00,0.69,0.00
-0.90,1.00,0.00,0.45,0.00,0.69,0.00
-0.80,0.96,0.06,0.47,0.05,0.69,0.02
-0.70,0.85,0.15,0.47,0.00,0.69,0.00
-0.60,0.78,0.21,0.47,-0.01,0.69,-0.01
-0.50,0.74,0.48,0.60,0.23,0.69,0.22
-0.40,0.59,0.82,0.72,0.42,0.69,0.42
-0.30,0.52,0.88,0.72,0.43,0.69,0.41
-0.20,0.41,0.91,0.68,0.37,0.69,0.33
-0.10,0.37,0.97,0.70,0.44,0.69,0.36
0.00,0.26,1.00,0.67,0.40,0.69,0.28
0.10,0.26,1.00,0.67,0.40,0.69,0.28
0.20,0.15,1.00,0.62,0.30,0.69,0.16
0.30,0.11,1.00,0.60,0.25,0.69,0.12
0.40,0.11,1.00,0.60,0.25,0.69,0.12
0.50,0.04,1.00,0.57,0.14,0.69,0.04
0.60,0.00,1.00,0.55,0.00,0.69,0.00
0.70,0.00,1.00,0.55,0.00,0.69,0.00
0.80,0.00,1.00,0.55,0.00,0.69,0.00
0.90,0.00,1.00,0.55,0.00,0.69,0.00
1.00,0.00,1.00,0.55,0.00,0.69,0.00
1.10,0.00,1.00,0.55,0.00,0.69,0.00
1.20,0.00,1.00,0.55,0.00,0.69,0.00
1.30,0.00,1.00,0.55,0.00,0.69,0.00
1.40,0.00,1.00,0.55,0.00,0.69,0.00
1.50,0.00,1.00,0.55,0.00,0.69,0.00
1.60,0.00,1.00,0.55,0.00,0.69,0.00
1.70,0.00,1.00,0.55,0.00,0.69,0.00
1.80,0.00,1.00,0.55,0.00,0.69,0.00
1.90,0.00,1.00,0.55,0.00,0.69,0.00
2.00,0.00,1.00,0.55,0.00,0.69,0.00
2.10,0.00,1.00,0.55,0.00,0.69,0.00
2.20,0.00,1.00,0.55,0.00,0.69,0.00
2.30,0.00,1.00,0.55,0.00,0.69,0.00
2.40,0.00,1.00,0.55,0.00,0.69,0.00
2.50,0.00,1.00,0.55,0.00,0.69,0.00
2.60,0.00,1.00,0.55,0.00,0.69,0.00
2.70,0.00,1.00,0.55,0.00,0.69,0.00
2.80,0.00,1.00,0.55,0.00,0.69,0.00
2.90,0.00,1.00,0.55,0.00,0.69,0.00

