extra_trees_bin_nc15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
0.35,0.83,0.83,0.83,0.66,0.92,0.66
0.40,0.90,0.76,0.83,0.67,0.93,0.66
0.45,0.83,0.72,0.78,0.56,0.90,0.56
0.50,0.87,0.76,0.81,0.63,0.91,0.63
0.55,0.90,0.79,0.85,0.70,0.93,0.69
0.60,0.83,0.72,0.78,0.56,0.88,0.56
0.65,0.70,0.97,0.83,0.69,0.93,0.66
0.70,0.90,0.83,0.86,0.73,0.92,0.73
0.75,0.93,0.83,0.88,0.77,0.94,0.76
0.80,0.83,0.86,0.85,0.70,0.93,0.70
0.85,0.87,0.76,0.81,0.63,0.91,0.63
0.90,0.87,0.83,0.85,0.70,0.92,0.69
0.95,0.87,0.83,0.85,0.70,0.93,0.69

rf_bin_nc15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
0.00,1.00,0.00,0.48,0.00,0.93,0.00
0.05,1.00,0.00,0.48,0.00,0.93,0.00
0.10,1.00,0.00,0.48,0.00,0.93,0.00
0.15,0.99,0.05,0.50,0.09,0.93,0.03
0.20,0.98,0.14,0.55,0.22,0.93,0.12
0.25,0.98,0.35,0.65,0.42,0.93,0.32
0.30,0.95,0.57,0.75,0.56,0.93,0.51
0.35,0.91,0.72,0.81,0.64,0.93,0.62
0.40,0.87,0.81,0.84,0.68,0.93,0.68
0.45,0.85,0.91,0.88,0.76,0.93,0.76
0.50,0.82,0.95,0.89,0.78,0.93,0.78
0.55,0.75,1.00,0.88,0.78,0.93,0.75
0.60,0.69,1.00,0.85,0.73,0.93,0.69
0.65,0.64,1.00,0.83,0.69,0.93,0.65
0.70,0.57,1.00,0.79,0.63,0.93,0.57
0.75,0.51,1.00,0.76,0.59,0.93,0.52
0.80,0.41,1.00,0.71,0.51,0.93,0.41
0.85,0.30,1.00,0.66,0.43,0.93,0.31
0.90,0.17,1.00,0.60,0.31,0.93,0.18
0.95,0.05,1.00,0.54,0.16,0.93,0.05

rf_kfold_bin_nc15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
0.00,1.00,0.00,0.51,0.00,0.89,0.00
0.05,1.00,0.00,0.51,0.00,0.92,0.00
0.10,1.00,0.00,0.51,0.00,0.93,0.00
0.15,1.00,0.00,0.51,0.00,0.87,0.00
0.20,1.00,0.14,0.58,0.27,0.92,0.14
0.25,1.00,0.10,0.56,0.24,0.94,0.11
0.30,1.00,0.24,0.63,0.37,0.94,0.24
0.35,0.97,0.38,0.68,0.43,0.87,0.35
0.40,0.93,0.48,0.71,0.47,0.90,0.42
0.45,0.87,0.72,0.80,0.60,0.89,0.59
0.50,0.80,0.79,0.80,0.59,0.89,0.59
0.55,0.77,0.93,0.85,0.71,0.93,0.70
0.60,0.63,1.00,0.81,0.68,0.92,0.63
0.65,0.60,1.00,0.80,0.65,0.92,0.60
0.70,0.40,1.00,0.69,0.50,0.92,0.40
0.75,0.43,1.00,0.71,0.52,0.88,0.43
0.80,0.27,1.00,0.63,0.39,0.87,0.26
0.85,0.17,1.00,0.58,0.30,0.95,0.16
0.90,0.00,1.00,0.49,0.00,0.87,0.00
0.95,0.03,1.00,0.51,0.13,0.88,0.03

ridge_bin_nc15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.48,0.00,0.95,0.00
-2.90,1.00,0.00,0.48,0.00,0.95,0.00
-2.80,1.00,0.00,0.48,0.00,0.95,0.00
-2.70,1.00,0.00,0.48,0.00,0.95,0.00
-2.60,1.00,0.00,0.48,0.00,0.95,0.00
-2.50,1.00,0.00,0.48,0.00,0.95,0.00
-2.40,1.00,0.00,0.48,0.00,0.95,0.00
-2.30,1.00,0.00,0.48,0.00,0.95,0.00
-2.20,1.00,0.00,0.48,0.00,0.95,0.00
-2.10,1.00,0.00,0.48,0.00,0.95,0.00
-2.00,1.00,0.00,0.48,0.00,0.95,0.00
-1.90,1.00,0.00,0.48,0.00,0.95,0.00
-1.80,1.00,0.00,0.48,0.00,0.95,0.00
-1.70,1.00,0.00,0.48,0.00,0.95,0.00
-1.60,1.00,0.00,0.48,0.00,0.95,0.00
-1.50,1.00,0.01,0.49,0.06,0.95,0.01
-1.40,1.00,0.03,0.50,0.11,0.95,0.03
-1.30,1.00,0.05,0.51,0.15,0.95,0.04
-1.20,1.00,0.07,0.52,0.18,0.95,0.06
-1.10,1.00,0.11,0.54,0.24,0.95,0.11
-1.00,1.00,0.16,0.57,0.30,0.95,0.16
-0.90,0.99,0.23,0.60,0.33,0.95,0.21
-0.80,0.98,0.34,0.65,0.41,0.95,0.31
-0.70,0.98,0.41,0.69,0.47,0.95,0.39
-0.60,0.97,0.51,0.74,0.54,0.95,0.48
-0.50,0.97,0.62,0.79,0.63,0.95,0.59
-0.40,0.94,0.72,0.83,0.67,0.95,0.66
-0.30,0.92,0.79,0.85,0.71,0.95,0.70
-0.20,0.90,0.86,0.88,0.76,0.95,0.76
-0.10,0.90,0.91,0.90,0.80,0.95,0.80
0.00,0.86,0.93,0.90,0.80,0.95,0.80
0.10,0.81,0.97,0.89,0.79,0.95,0.78
0.20,0.76,0.98,0.87,0.76,0.95,0.74
0.30,0.71,0.98,0.85,0.72,0.95,0.70
0.40,0.68,0.99,0.84,0.71,0.95,0.68
0.50,0.60,0.99,0.80,0.65,0.95,0.60
0.60,0.53,1.00,0.77,0.61,0.95,0.54
0.70,0.44,1.00,0.73,0.54,0.95,0.45
0.80,0.35,1.00,0.68,0.47,0.95,0.36
0.90,0.25,1.00,0.64,0.38,0.95,0.26
1.00,0.14,1.00,0.58,0.28,0.95,0.14
1.10,0.08,1.00,0.56,0.21,0.95,0.09
1.20,0.05,1.00,0.54,0.16,0.95,0.05
1.30,0.03,1.00,0.53,0.14,0.95,0.04
1.40,0.02,1.00,0.53,0.10,0.95,0.02
1.50,0.00,1.00,0.52,0.00,0.95,0.00
1.60,0.00,1.00,0.52,0.00,0.95,0.00
1.70,0.00,1.00,0.52,0.00,0.95,0.00
1.80,0.00,1.00,0.52,0.00,0.95,0.00
1.90,0.00,1.00,0.52,0.00,0.95,0.00
2.00,0.00,1.00,0.52,0.00,0.95,0.00
2.10,0.00,1.00,0.52,0.00,0.95,0.00
2.20,0.00,1.00,0.52,0.00,0.95,0.00
2.30,0.00,1.00,0.52,0.00,0.95,0.00
2.40,0.00,1.00,0.52,0.00,0.95,0.00
2.50,0.00,1.00,0.52,0.00,0.95,0.00
2.60,0.00,1.00,0.52,0.00,0.95,0.00
2.70,0.00,1.00,0.52,0.00,0.95,0.00
2.80,0.00,1.00,0.52,0.00,0.95,0.00
2.90,0.00,1.00,0.52,0.00,0.95,0.00

ridge_kfold_bin_nc15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.51,0.00,0.93,0.00
-2.90,1.00,0.00,0.51,0.00,0.93,0.00
-2.80,1.00,0.00,0.51,0.00,0.93,0.00
-2.70,1.00,0.00,0.51,0.00,0.93,0.00
-2.60,1.00,0.00,0.51,0.00,0.93,0.00
-2.50,1.00,0.00,0.51,0.00,0.93,0.00
-2.40,1.00,0.00,0.51,0.00,0.93,0.00
-2.30,1.00,0.00,0.51,0.00,0.93,0.00
-2.20,1.00,0.00,0.51,0.00,0.93,0.00
-2.10,1.00,0.00,0.51,0.00,0.93,0.00
-2.00,1.00,0.00,0.51,0.00,0.93,0.00
-1.90,1.00,0.00,0.51,0.00,0.93,0.00
-1.80,1.00,0.00,0.51,0.00,0.93,0.00
-1.70,1.00,0.00,0.51,0.00,0.93,0.00
-1.60,1.00,0.00,0.51,0.00,0.93,0.00
-1.50,1.00,0.00,0.51,0.00,0.93,0.00
-1.40,1.00,0.00,0.51,0.00,0.93,0.00
-1.30,1.00,0.00,0.51,0.00,0.93,0.00
-1.20,1.00,0.00,0.51,0.00,0.93,0.00
-1.10,1.00,0.00,0.51,0.00,0.93,0.00
-1.00,1.00,0.00,0.51,0.00,0.93,0.00
-0.90,1.00,0.00,0.51,0.00,0.93,0.00
-0.80,1.00,0.03,0.53,0.13,0.93,0.04
-0.70,1.00,0.07,0.54,0.19,0.93,0.07
-0.60,1.00,0.17,0.59,0.31,0.93,0.17
-0.50,1.00,0.34,0.68,0.46,0.93,0.35
-0.40,1.00,0.45,0.73,0.54,0.93,0.45
-0.30,0.97,0.48,0.73,0.52,0.93,0.45
-0.20,0.97,0.62,0.80,0.63,0.93,0.59
-0.10,0.90,0.83,0.86,0.73,0.93,0.73
0.00,0.77,0.93,0.85,0.71,0.93,0.70
0.10,0.70,0.97,0.83,0.69,0.93,0.66
0.20,0.63,0.97,0.80,0.63,0.93,0.60
0.30,0.57,1.00,0.78,0.63,0.93,0.56
0.40,0.50,1.00,0.75,0.57,0.93,0.50
0.50,0.23,1.00,0.61,0.36,0.93,0.23
0.60,0.07,1.00,0.53,0.18,0.93,0.07
0.70,0.03,1.00,0.51,0.13,0.93,0.03
0.80,0.00,1.00,0.49,0.00,0.93,0.00
0.90,0.00,1.00,0.49,0.00,0.93,0.00
1.00,0.00,1.00,0.49,0.00,0.93,0.00
1.10,0.00,1.00,0.49,0.00,0.93,0.00
1.20,0.00,1.00,0.49,0.00,0.93,0.00
1.30,0.00,1.00,0.49,0.00,0.93,0.00
1.40,0.00,1.00,0.49,0.00,0.93,0.00
1.50,0.00,1.00,0.49,0.00,0.93,0.00
1.60,0.00,1.00,0.49,0.00,0.93,0.00
1.70,0.00,1.00,0.49,0.00,0.93,0.00
1.80,0.00,1.00,0.49,0.00,0.93,0.00
1.90,0.00,1.00,0.49,0.00,0.93,0.00
2.00,0.00,1.00,0.49,0.00,0.93,0.00
2.10,0.00,1.00,0.49,0.00,0.93,0.00
2.20,0.00,1.00,0.49,0.00,0.93,0.00
2.30,0.00,1.00,0.49,0.00,0.93,0.00
2.40,0.00,1.00,0.49,0.00,0.93,0.00
2.50,0.00,1.00,0.49,0.00,0.93,0.00
2.60,0.00,1.00,0.49,0.00,0.93,0.00
2.70,0.00,1.00,0.49,0.00,0.93,0.00
2.80,0.00,1.00,0.49,0.00,0.93,0.00
2.90,0.00,1.00,0.49,0.00,0.93,0.00

svm_bin_nc15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.48,0.00,0.95,0.00
-2.90,1.00,0.00,0.48,0.00,0.95,0.00
-2.80,1.00,0.00,0.48,0.00,0.95,0.00
-2.70,1.00,0.00,0.48,0.00,0.95,0.00
-2.60,1.00,0.00,0.48,0.00,0.95,0.00
-2.50,1.00,0.00,0.48,0.00,0.95,0.00
-2.40,1.00,0.00,0.48,0.00,0.95,0.00
-2.30,1.00,0.00,0.48,0.00,0.95,0.00
-2.20,1.00,0.00,0.48,0.00,0.95,0.00
-2.10,1.00,0.00,0.48,0.00,0.95,0.00
-2.00,1.00,0.00,0.48,0.00,0.95,0.00
-1.90,1.00,0.01,0.49,0.06,0.95,0.01
-1.80,1.00,0.01,0.49,0.08,0.95,0.01
-1.70,1.00,0.03,0.50,0.11,0.95,0.03
-1.60,1.00,0.03,0.50,0.11,0.95,0.03
-1.50,1.00,0.06,0.52,0.17,0.95,0.06
-1.40,1.00,0.10,0.54,0.22,0.95,0.10
-1.30,0.99,0.14,0.55,0.23,0.95,0.12
-1.20,0.99,0.18,0.57,0.28,0.95,0.17
-1.10,0.98,0.28,0.62,0.36,0.95,0.26
-1.00,0.97,0.38,0.66,0.43,0.95,0.34
-0.90,0.97,0.48,0.72,0.51,0.95,0.45
-0.80,0.96,0.57,0.76,0.57,0.95,0.52
-0.70,0.93,0.68,0.80,0.62,0.95,0.60
-0.60,0.93,0.74,0.83,0.68,0.95,0.67
-0.50,0.92,0.80,0.86,0.72,0.95,0.72
-0.40,0.91,0.88,0.89,0.78,0.95,0.78
-0.30,0.87,0.89,0.88,0.77,0.95,0.77
-0.20,0.86,0.91,0.89,0.78,0.95,0.78
-0.10,0.83,0.97,0.90,0.80,0.95,0.80
0.00,0.76,0.97,0.87,0.75,0.95,0.73
0.10,0.74,0.99,0.87,0.76,0.95,0.73
0.20,0.70,0.99,0.85,0.73,0.95,0.70
0.30,0.66,0.99,0.83,0.70,0.95,0.66
0.40,0.63,0.99,0.82,0.67,0.95,0.63
0.50,0.59,1.00,0.80,0.66,0.95,0.60
0.60,0.55,1.00,0.78,0.62,0.95,0.55
0.70,0.52,1.00,0.77,0.60,0.95,0.52
0.80,0.42,1.00,0.72,0.52,0.95,0.43
0.90,0.38,1.00,0.70,0.49,0.95,0.39
1.00,0.31,1.00,0.67,0.44,0.95,0.32
1.10,0.26,1.00,0.64,0.39,0.95,0.26
1.20,0.18,1.00,0.60,0.32,0.95,0.19
1.30,0.16,1.00,0.59,0.30,0.95,0.16
1.40,0.09,1.00,0.56,0.22,0.95,0.09
1.50,0.06,1.00,0.55,0.18,0.95,0.06
1.60,0.03,1.00,0.53,0.12,0.95,0.03
1.70,0.01,1.00,0.52,0.09,0.95,0.01
1.80,0.01,1.00,0.52,0.09,0.95,0.01
1.90,0.01,1.00,0.52,0.06,0.95,0.01
2.00,0.00,1.00,0.52,0.00,0.95,0.00
2.10,0.00,1.00,0.52,0.00,0.95,0.00
2.20,0.00,1.00,0.52,0.00,0.95,0.00
2.30,0.00,1.00,0.52,0.00,0.95,0.00
2.40,0.00,1.00,0.52,0.00,0.95,0.00
2.50,0.00,1.00,0.52,0.00,0.95,0.00
2.60,0.00,1.00,0.52,0.00,0.95,0.00
2.70,0.00,1.00,0.52,0.00,0.95,0.00
2.80,0.00,1.00,0.52,0.00,0.95,0.00
2.90,0.00,1.00,0.52,0.00,0.95,0.00

svm_kfold_bin_nc15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.51,0.00,0.93,0.00
-2.90,1.00,0.00,0.51,0.00,0.93,0.00
-2.80,1.00,0.00,0.51,0.00,0.93,0.00
-2.70,1.00,0.00,0.51,0.00,0.93,0.00
-2.60,1.00,0.00,0.51,0.00,0.93,0.00
-2.50,1.00,0.00,0.51,0.00,0.93,0.00
-2.40,1.00,0.00,0.51,0.00,0.93,0.00
-2.30,1.00,0.00,0.51,0.00,0.93,0.00
-2.20,1.00,0.00,0.51,0.00,0.93,0.00
-2.10,1.00,0.00,0.51,0.00,0.93,0.00
-2.00,1.00,0.00,0.51,0.00,0.93,0.00
-1.90,1.00,0.00,0.51,0.00,0.93,0.00
-1.80,1.00,0.00,0.51,0.00,0.93,0.00
-1.70,1.00,0.00,0.51,0.00,0.93,0.00
-1.60,1.00,0.00,0.51,0.00,0.93,0.00
-1.50,1.00,0.00,0.51,0.00,0.93,0.00
-1.40,1.00,0.00,0.51,0.00,0.93,0.00
-1.30,1.00,0.00,0.51,0.00,0.93,0.00
-1.20,1.00,0.00,0.51,0.00,0.93,0.00
-1.10,1.00,0.03,0.53,0.13,0.93,0.04
-1.00,1.00,0.07,0.54,0.19,0.93,0.07
-0.90,1.00,0.14,0.58,0.27,0.93,0.14
-0.80,1.00,0.31,0.66,0.43,0.93,0.31
-0.70,1.00,0.34,0.68,0.46,0.93,0.35
-0.60,1.00,0.55,0.78,0.62,0.93,0.56
-0.50,0.90,0.72,0.81,0.64,0.93,0.63
-0.40,0.80,0.90,0.85,0.70,0.93,0.70
-0.30,0.73,0.93,0.83,0.68,0.93,0.66
-0.20,0.70,0.97,0.83,0.69,0.93,0.66
-0.10,0.63,0.97,0.80,0.63,0.93,0.60
0.00,0.50,0.97,0.73,0.52,0.93,0.46
0.10,0.50,1.00,0.75,0.57,0.93,0.50
0.20,0.43,1.00,0.71,0.52,0.93,0.43
0.30,0.37,1.00,0.68,0.47,0.93,0.36
0.40,0.30,1.00,0.64,0.42,0.93,0.30
0.50,0.13,1.00,0.56,0.27,0.93,0.13
0.60,0.00,1.00,0.49,0.00,0.93,0.00
0.70,0.00,1.00,0.49,0.00,0.93,0.00
0.80,0.00,1.00,0.49,0.00,0.93,0.00
0.90,0.00,1.00,0.49,0.00,0.93,0.00
1.00,0.00,1.00,0.49,0.00,0.93,0.00
1.10,0.00,1.00,0.49,0.00,0.93,0.00
1.20,0.00,1.00,0.49,0.00,0.93,0.00
1.30,0.00,1.00,0.49,0.00,0.93,0.00
1.40,0.00,1.00,0.49,0.00,0.93,0.00
1.50,0.00,1.00,0.49,0.00,0.93,0.00
1.60,0.00,1.00,0.49,0.00,0.93,0.00
1.70,0.00,1.00,0.49,0.00,0.93,0.00
1.80,0.00,1.00,0.49,0.00,0.93,0.00
1.90,0.00,1.00,0.49,0.00,0.93,0.00
2.00,0.00,1.00,0.49,0.00,0.93,0.00
2.10,0.00,1.00,0.49,0.00,0.93,0.00
2.20,0.00,1.00,0.49,0.00,0.93,0.00
2.30,0.00,1.00,0.49,0.00,0.93,0.00
2.40,0.00,1.00,0.49,0.00,0.93,0.00
2.50,0.00,1.00,0.49,0.00,0.93,0.00
2.60,0.00,1.00,0.49,0.00,0.93,0.00
2.70,0.00,1.00,0.49,0.00,0.93,0.00
2.80,0.00,1.00,0.49,0.00,0.93,0.00
2.90,0.00,1.00,0.49,0.00,0.93,0.00

